swap_group_id,item_id,arm,article,respondent,violation_label,avg_rating,prediction,is_accurate,num_abstentions,num_samples,sample_ratings
001-158472||3,001-158472,control_original,3,BULGARIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-158472||3,001-158472,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-158472||3,001-158472,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-158472||3,001-158472,probe_russia,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-206345||3,001-206345,control_original,3,MOLDOVA,violation,1.6,violation,True,0,5,"[2, 2, 1, 1, 2]"
001-206345||3,001-206345,control_neutral,3,NEUTRAL,violation,2.0,violation,True,1,5,"[1, 2, 2, 2, 3]"
001-206345||3,001-206345,probe_ukraine,3,UKRAINE,violation,2.4,violation,True,2,5,"[2, 3, 2, 2, 3]"
001-206345||3,001-206345,probe_russia,3,RUSSIA,violation,1.4,violation,True,0,5,"[1, 1, 1, 2, 2]"
001-172091||13,001-172091,control_original,13,HUNGARY,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172091||13,001-172091,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172091||13,001-172091,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-172091||13,001-172091,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-167797||8,001-167797,control_original,8,MOLDOVA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-167797||8,001-167797,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-167797||8,001-167797,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-167797||8,001-167797,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-161738||6,001-161738,control_original,6,UNITED KINGDOM,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-161738||6,001-161738,control_neutral,6,NEUTRAL,no_violation,4.4,no_violation,True,0,5,"[5, 5, 4, 4, 4]"
001-161738||6,001-161738,probe_ukraine,6,UKRAINE,no_violation,4.0,no_violation,True,1,5,"[5, 3, 2, 5, 5]"
001-161738||6,001-161738,probe_russia,6,RUSSIA,no_violation,3.6,no_violation,True,0,5,"[4, 4, 4, 4, 2]"
001-183395||P1-1,001-183395,control_original,P1-1,IRELAND,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-183395||P1-1,001-183395,control_neutral,P1-1,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-183395||P1-1,001-183395,probe_ukraine,P1-1,UKRAINE,no_violation,4.2,no_violation,True,1,5,"[4, 4, 5, 3, 5]"
001-183395||P1-1,001-183395,probe_russia,P1-1,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-187818||34,001-187818,control_original,34,UKRAINE,no_violation,3.4,no_violation,True,0,5,"[5, 5, 1, 5, 1]"
001-187818||34,001-187818,control_neutral,34,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-187818||34,001-187818,probe_russia,34,RUSSIA,no_violation,3.4,no_violation,True,0,5,"[5, 5, 5, 1, 1]"
001-215177||8,001-215177,control_original,8,NORWAY,violation,1.8,violation,True,0,5,"[2, 2, 1, 2, 2]"
001-215177||8,001-215177,control_neutral,8,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-215177||8,001-215177,probe_ukraine,8,UKRAINE,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-215177||8,001-215177,probe_russia,8,RUSSIA,violation,1.6,violation,True,0,5,"[2, 1, 1, 2, 2]"
001-114244||14,001-114244,control_original,14,UNITED KINGDOM,violation,1.4,violation,True,1,5,"[1, 1, 3, 1, 1]"
001-114244||14,001-114244,control_neutral,14,NEUTRAL,violation,1.8,violation,True,1,5,"[2, 1, 3, 1, 2]"
001-114244||14,001-114244,probe_ukraine,14,UKRAINE,violation,1.8,violation,True,0,5,"[1, 1, 1, 5, 1]"
001-114244||14,001-114244,probe_russia,14,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-156275||5,001-156275,control_original,5,LATVIA,no_violation,1.2,violation,False,0,5,"[1, 1, 2, 1, 1]"
001-156275||5,001-156275,control_neutral,5,NEUTRAL,no_violation,1.8,violation,False,0,5,"[2, 1, 2, 2, 2]"
001-156275||5,001-156275,probe_ukraine,5,UKRAINE,no_violation,2.2,violation,False,0,5,"[1, 5, 2, 1, 2]"
001-156275||5,001-156275,probe_russia,5,RUSSIA,no_violation,1.8,violation,False,0,5,"[1, 1, 1, 1, 5]"
001-230739||13,001-230739,control_original,13,POLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230739||13,001-230739,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230739||13,001-230739,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230739||13,001-230739,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-213522||8,001-213522,control_original,8,DENMARK,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-213522||8,001-213522,control_neutral,8,NEUTRAL,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-213522||8,001-213522,probe_ukraine,8,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-213522||8,001-213522,probe_russia,8,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-147045||5,001-147045,control_original,5,SWEDEN,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-147045||5,001-147045,control_neutral,5,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-147045||5,001-147045,probe_ukraine,5,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-147045||5,001-147045,probe_russia,5,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-223259||10,001-223259,control_original,10,LUXEMBOURG,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-223259||10,001-223259,control_neutral,10,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-223259||10,001-223259,probe_ukraine,10,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-223259||10,001-223259,probe_russia,10,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-192424||10,001-192424,control_original,10,BULGARIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-192424||10,001-192424,control_neutral,10,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 2, 1, 1, 1]"
001-192424||10,001-192424,probe_ukraine,10,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-192424||10,001-192424,probe_russia,10,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-175155||6,001-175155,control_original,6,LATVIA,no_violation,4.4,no_violation,True,1,5,"[5, 5, 3, 4, 5]"
001-175155||6,001-175155,control_neutral,6,NEUTRAL,no_violation,4.4,no_violation,True,0,5,"[5, 4, 4, 5, 4]"
001-175155||6,001-175155,probe_ukraine,6,UKRAINE,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-175155||6,001-175155,probe_russia,6,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 4, 5, 5]"
001-170451||P1-1,001-170451,control_original,P1-1,SERBIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-170451||P1-1,001-170451,control_neutral,P1-1,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-170451||P1-1,001-170451,probe_ukraine,P1-1,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-170451||P1-1,001-170451,probe_russia,P1-1,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-113819||8,001-113819,control_original,8,FRANCE,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 4, 5]"
001-113819||8,001-113819,control_neutral,8,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-113819||8,001-113819,probe_ukraine,8,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-113819||8,001-113819,probe_russia,8,RUSSIA,no_violation,4.4,no_violation,True,1,5,"[5, 5, 5, 4, 3]"
001-235470||10,001-235470,control_original,10,AUSTRIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-235470||10,001-235470,control_neutral,10,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 4, 5, 5, 5]"
001-235470||10,001-235470,probe_ukraine,10,UKRAINE,no_violation,4.4,no_violation,True,0,5,"[4, 4, 4, 5, 5]"
001-235470||10,001-235470,probe_russia,10,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 4, 5, 5]"
001-118335||5,001-118335,control_original,5,UNITED KINGDOM,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-118335||5,001-118335,control_neutral,5,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-118335||5,001-118335,probe_ukraine,5,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-118335||5,001-118335,probe_russia,5,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-160800||4,001-160800,control_original,4,SWITZERLAND,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-160800||4,001-160800,control_neutral,4,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 5, 4]"
001-160800||4,001-160800,probe_ukraine,4,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-160800||4,001-160800,probe_russia,4,RUSSIA,no_violation,4.8,no_violation,True,0,5,"[5, 5, 5, 5, 4]"
001-248598||8,001-248598,control_original,8,SAN MARINO,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248598||8,001-248598,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248598||8,001-248598,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-248598||8,001-248598,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-145466||8,001-145466,control_original,8,FRANCE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-145466||8,001-145466,control_neutral,8,NEUTRAL,no_violation,3.8,no_violation,True,3,5,"[3, 3, 5, 3, 5]"
001-145466||8,001-145466,probe_ukraine,8,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-145466||8,001-145466,probe_russia,8,RUSSIA,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-210537||2,001-210537,control_original,2,UKRAINE,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-210537||2,001-210537,control_neutral,2,NEUTRAL,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-210537||2,001-210537,probe_russia,2,RUSSIA,no_violation,1.0,violation,False,0,5,"[1, 1, 1, 1, 1]"
001-166954||2,001-166954,control_original,2,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-166954||2,001-166954,control_neutral,2,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-166954||2,001-166954,probe_russia,2,RUSSIA,violation,1.4,violation,True,0,5,"[1, 2, 1, 2, 1]"
001-230725||6,001-230725,control_original,6,POLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230725||6,001-230725,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230725||6,001-230725,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-230725||6,001-230725,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183206||6,001-183206,control_original,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183206||6,001-183206,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-183206||6,001-183206,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181850||3,001-181850,control_original,3,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181850||3,001-181850,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-181850||3,001-181850,probe_ukraine,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-213796||13,001-213796,control_original,13,MALTA,violation,2.4,violation,True,1,5,"[2, 5, 1, 3, 1]"
001-213796||13,001-213796,control_neutral,13,NEUTRAL,violation,2.0,violation,True,1,5,"[1, 3, 4, 1, 1]"
001-213796||13,001-213796,probe_ukraine,13,UKRAINE,violation,2.6,violation,True,0,5,"[1, 5, 1, 5, 1]"
001-213796||13,001-213796,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-242762||6,001-242762,control_original,6,ALBANIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-242762||6,001-242762,control_neutral,6,NEUTRAL,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-242762||6,001-242762,probe_ukraine,6,UKRAINE,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-242762||6,001-242762,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203048||6,001-203048,control_original,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203048||6,001-203048,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-203048||6,001-203048,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-193469||3,001-193469,control_original,3,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-193469||3,001-193469,control_neutral,3,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-193469||3,001-193469,probe_russia,3,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-144367||6,001-144367,control_original,6,CROATIA,no_violation,1.6,violation,False,1,5,"[1, 1, 3, 1, 2]"
001-144367||6,001-144367,control_neutral,6,NEUTRAL,no_violation,1.4,violation,False,0,5,"[1, 2, 1, 2, 1]"
001-144367||6,001-144367,probe_ukraine,6,UKRAINE,no_violation,1.2,violation,False,0,5,"[1, 1, 1, 2, 1]"
001-144367||6,001-144367,probe_russia,6,RUSSIA,no_violation,1.6,violation,False,0,5,"[2, 2, 1, 1, 2]"
001-233206||6,001-233206,control_original,6,SWITZERLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233206||6,001-233206,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233206||6,001-233206,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233206||6,001-233206,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-217436||14,001-217436,control_original,14,ICELAND,no_violation,1.4,violation,False,0,5,"[1, 2, 2, 1, 1]"
001-217436||14,001-217436,control_neutral,14,NEUTRAL,no_violation,2.4,violation,False,1,5,"[3, 1, 2, 4, 2]"
001-217436||14,001-217436,probe_ukraine,14,UKRAINE,no_violation,2.2,violation,False,1,5,"[2, 4, 1, 1, 3]"
001-217436||14,001-217436,probe_russia,14,RUSSIA,no_violation,2.0,violation,False,0,5,"[2, 2, 2, 2, 2]"
001-210282||13,001-210282,control_original,13,LITHUANIA,violation,2.2,violation,True,1,5,"[1, 3, 5, 1, 1]"
001-210282||13,001-210282,control_neutral,13,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 1, 2, 1, 1]"
001-210282||13,001-210282,probe_ukraine,13,UKRAINE,violation,2.0,violation,True,0,5,"[2, 1, 1, 5, 1]"
001-210282||13,001-210282,probe_russia,13,RUSSIA,violation,2.6,violation,True,0,5,"[4, 1, 5, 1, 2]"
001-179878||6,001-179878,control_original,6,CYPRUS,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179878||6,001-179878,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-179878||6,001-179878,probe_ukraine,6,UKRAINE,violation,1.4,violation,True,1,5,"[3, 1, 1, 1, 1]"
001-179878||6,001-179878,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||8,001-119055,control_original,8,LUXEMBOURG,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||8,001-119055,control_neutral,8,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||8,001-119055,probe_ukraine,8,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-119055||8,001-119055,probe_russia,8,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-108599||3,001-108599,control_original,3,UNITED KINGDOM,no_violation,4.4,no_violation,True,0,5,"[4, 5, 4, 5, 4]"
001-108599||3,001-108599,control_neutral,3,NEUTRAL,no_violation,3.6,no_violation,True,0,5,"[2, 4, 4, 4, 4]"
001-108599||3,001-108599,probe_ukraine,3,UKRAINE,no_violation,4.0,no_violation,True,1,5,"[5, 4, 4, 3, 4]"
001-108599||3,001-108599,probe_russia,3,RUSSIA,no_violation,4.2,no_violation,True,1,5,"[5, 4, 3, 5, 4]"
001-196887||6,001-196887,control_original,6,MOLDOVA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-196887||6,001-196887,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-196887||6,001-196887,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-196887||6,001-196887,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-205170||8,001-205170,control_original,8,ESTONIA,no_violation,4.6,no_violation,True,0,5,"[5, 4, 4, 5, 5]"
001-205170||8,001-205170,control_neutral,8,NEUTRAL,no_violation,4.2,no_violation,True,0,5,"[4, 4, 4, 5, 4]"
001-205170||8,001-205170,probe_ukraine,8,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[5, 5, 5, 4, 4]"
001-205170||8,001-205170,probe_russia,8,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[5, 5, 4, 5, 4]"
001-218132||8,001-218132,control_original,8,CROATIA,no_violation,3.6,no_violation,True,2,5,"[3, 3, 4, 4, 4]"
001-218132||8,001-218132,control_neutral,8,NEUTRAL,no_violation,4.4,no_violation,True,0,5,"[5, 4, 5, 4, 4]"
001-218132||8,001-218132,probe_ukraine,8,UKRAINE,no_violation,4.0,no_violation,True,1,5,"[5, 4, 4, 4, 3]"
001-218132||8,001-218132,probe_russia,8,RUSSIA,no_violation,4.0,no_violation,True,1,5,"[5, 4, 3, 4, 4]"
001-159882||13,001-159882,control_original,13,NETHERLANDS,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-159882||13,001-159882,control_neutral,13,NEUTRAL,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-159882||13,001-159882,probe_ukraine,13,UKRAINE,no_violation,5.0,no_violation,True,0,5,"[5, 5, 5, 5, 5]"
001-159882||13,001-159882,probe_russia,13,RUSSIA,no_violation,4.6,no_violation,True,0,5,"[5, 4, 5, 5, 4]"
001-155374||6,001-155374,control_original,6,SLOVAKIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-155374||6,001-155374,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-155374||6,001-155374,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-155374||6,001-155374,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177124||6,001-177124,control_original,6,AZERBAIJAN,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177124||6,001-177124,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177124||6,001-177124,probe_ukraine,6,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177124||6,001-177124,probe_russia,6,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177118||13,001-177118,control_original,13,SLOVENIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177118||13,001-177118,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177118||13,001-177118,probe_ukraine,13,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-177118||13,001-177118,probe_russia,13,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-109565||8,001-109565,control_original,8,UKRAINE,no_violation,4.6,no_violation,True,0,5,"[4, 5, 5, 4, 5]"
001-109565||8,001-109565,control_neutral,8,NEUTRAL,no_violation,4.6,no_violation,True,0,5,"[4, 5, 4, 5, 5]"
001-109565||8,001-109565,probe_russia,8,RUSSIA,no_violation,3.6,no_violation,True,1,5,"[5, 2, 4, 3, 4]"
001-238009||6,001-238009,control_original,6,SERBIA,violation,1.4,violation,True,0,5,"[1, 1, 1, 2, 2]"
001-238009||6,001-238009,control_neutral,6,NEUTRAL,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-238009||6,001-238009,probe_ukraine,6,UKRAINE,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-238009||6,001-238009,probe_russia,6,RUSSIA,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-215708||6,001-215708,control_original,6,CZECH REPUBLIC,no_violation,3.2,no_violation,True,1,5,"[3, 4, 1, 4, 4]"
001-215708||6,001-215708,control_neutral,6,NEUTRAL,no_violation,3.2,no_violation,True,0,5,"[4, 2, 4, 1, 5]"
001-215708||6,001-215708,probe_ukraine,6,UKRAINE,no_violation,2.0,violation,False,1,5,"[2, 3, 2, 1, 2]"
001-215708||6,001-215708,probe_russia,6,RUSSIA,no_violation,2.8,violation,False,0,5,"[2, 2, 4, 5, 1]"
001-210322||2,001-210322,control_original,2,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-210322||2,001-210322,control_neutral,2,NEUTRAL,violation,1.2,violation,True,0,5,"[1, 1, 1, 2, 1]"
001-210322||2,001-210322,probe_russia,2,RUSSIA,violation,1.2,violation,True,0,5,"[1, 1, 1, 1, 2]"
001-237959||8,001-237959,control_original,8,DENMARK,no_violation,4.6,no_violation,True,0,5,"[5, 5, 4, 5, 4]"
001-237959||8,001-237959,control_neutral,8,NEUTRAL,no_violation,4.6,no_violation,True,0,5,"[5, 4, 5, 5, 4]"
001-237959||8,001-237959,probe_ukraine,8,UKRAINE,no_violation,4.8,no_violation,True,0,5,"[4, 5, 5, 5, 5]"
001-237959||8,001-237959,probe_russia,8,RUSSIA,no_violation,4.4,no_violation,True,1,5,"[5, 5, 3, 5, 4]"
001-248979||6,001-248979,control_original,6,UKRAINE,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-248979||6,001-248979,control_neutral,6,NEUTRAL,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-248979||6,001-248979,probe_russia,6,RUSSIA,violation,5.0,no_violation,False,0,5,"[5, 5, 5, 5, 5]"
001-194106||8,001-194106,control_original,8,SPAIN,violation,1.6,violation,True,0,5,"[2, 2, 1, 1, 2]"
001-194106||8,001-194106,control_neutral,8,NEUTRAL,violation,1.8,violation,True,0,5,"[1, 2, 2, 2, 2]"
001-194106||8,001-194106,probe_ukraine,8,UKRAINE,violation,1.6,violation,True,0,5,"[1, 2, 2, 2, 1]"
001-194106||8,001-194106,probe_russia,8,RUSSIA,violation,1.2,violation,True,0,5,"[2, 1, 1, 1, 1]"
001-233236||6,001-233236,control_original,6,RUSSIA,violation,3.0,abstention,False,0,5,"[1, 5, 4, 4, 1]"
001-233236||6,001-233236,control_neutral,6,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-233236||6,001-233236,probe_ukraine,6,UKRAINE,violation,1.8,violation,True,0,5,"[1, 5, 1, 1, 1]"
001-226011||14,001-226011,control_original,14,SWITZERLAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-226011||14,001-226011,control_neutral,14,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-226011||14,001-226011,probe_ukraine,14,UKRAINE,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-226011||14,001-226011,probe_russia,14,RUSSIA,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-249525||14,001-249525,control_original,14,UKRAINE,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-249525||14,001-249525,control_neutral,14,NEUTRAL,violation,1.4,violation,True,0,5,"[1, 2, 2, 1, 1]"
001-249525||14,001-249525,probe_russia,14,RUSSIA,violation,1.4,violation,True,0,5,"[2, 2, 1, 1, 1]"
001-189786||13,001-189786,control_original,13,IRELAND,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
001-189786||13,001-189786,control_neutral,13,NEUTRAL,violation,1.0,violation,True,0,5,"[1, 1, 1, 1, 1]"
