case_name,article,violation_label,avg_rating,is_accurate,num_abstentions,num_samples,sample_ratings
CASE OF LUNEV v. UKRAINE,34,no_violation,1.5,False,0,10,"[1, 2, 1, 1, 1, 5, 1, 1, 1, 1]"
"CASE OF ANDONOVSKI v. ""THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA""",3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.K. v. LIECHTENSTEIN,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF G.S.B. v. SWITZERLAND,14,no_violation,4.8,True,0,10,"[4, 5, 5, 5, 5, 5, 5, 4, 5, 5]"
CASE OF LAMBERT AND OTHERS v. FRANCE,2,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF YEGOROV v. SLOVAKIA,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MILIĆ AND NIKEZIĆ v. MONTENEGRO,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.V. v. UKRAINE,3,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF IUSTIN ROBERTINO MICU v. ROMANIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF M.N. AND OTHERS v. SAN MARINO,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF NIKOLIĆ v. CROATIA,2,no_violation,4.8,True,0,10,"[5, 4, 5, 5, 5, 4, 5, 5, 5, 5]"
CASE OF MILENKOVIĆ AND VELJKOVIĆ v. SERBIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
AFFAIRE SANTOS SILVA c. PORTUGAL,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF PRILUTSKIY v. UKRAINE,2,no_violation,4.6,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
CASE OF RINAS v. FINLAND,P7-4,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF QING v. PORTUGAL,14,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF ALVES v. PORTUGAL,6,violation,3.5,False,1,10,"[1, 5, 5, 1, 5, 5, 4, 5, 1, 3]"
CASE OF TEMCHENKO v. UKRAINE,34,no_violation,3.4,True,0,10,"[5, 1, 5, 5, 5, 1, 5, 5, 1, 1]"
CASE OF GAZSÓ v. HUNGARY,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF VAMVAKAS v. GREECE (No. 2),6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF METALLA AND OTHERS v. ALBANIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KOROŠEC v. SLOVENIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KRISTIANSEN v. NORWAY,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MYUMYUN v. BULGARIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KIIVERI v. FINLAND,P7-4,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF NALBANDYAN v. ARMENIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TATAR v. SWITZERLAND,2,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF A.T. v. LUXEMBOURG,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.K. v. LIECHTENSTEIN,41,violation,1.4,True,0,10,"[1, 1, 5, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BERLAND v. FRANCE,7,no_violation,4.4,True,0,10,"[5, 4, 4, 5, 5, 5, 4, 4, 4, 4]"
CASE OF ELBERTE v. LATVIA,3,violation,4.7,False,0,10,"[2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF SATAKUNNAN MARKKINAPORSSI OY AND SATAMEDIA OY v. FINLAND,6,violation,1.1,True,0,10,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]"
CASE OF GASIMLI AND OTHERS v. AZERBAIJAN,P1-3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BLESA RODRÍGUEZ v. SPAIN,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF FURMAN v. SLOVENIA AND AUSTRIA,8,violation,1.2,True,0,10,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]"
CASE OF CARAIAN v. ROMANIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TOLMACHEV v. ESTONIA,6,violation,2.1,True,0,10,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 4]"
CASE OF OLIARI AND OTHERS v. ITALY,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ROHLENA v. THE CZECH REPUBLIC,7,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF LHERMITTE v. BELGIUM,6,no_violation,1.5,False,0,10,"[1, 1, 1, 2, 1, 4, 2, 1, 1, 1]"
CASE OF FERREIRA ALVES v. PORTUGAL,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF LJAJIĆ v. SERBIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MEIMANIS v. LATVIA,13,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KAGIROV v. RUSSIA,38,no_violation,1.9,False,0,10,"[5, 5, 2, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BUJKOVIĆ v. MONTENEGRO,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ŠABLIJ v. SLOVAKIA,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BOUYID v. BELGIUM,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF NASSR ALLAH v. LATVIA,5,no_violation,1.8,False,0,10,"[1, 1, 5, 1, 1, 1, 1, 5, 1, 1]"
CASE OF VROUNTOU v. CYPRUS,13,violation,4.7,False,0,10,"[4, 4, 5, 5, 5, 4, 5, 5, 5, 5]"
CASE OF JOVIČIĆ AND OTHERS v. SERBIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF M.S. v. CROATIA (No. 2),5,violation,1.3,True,0,10,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 2]"
CASE OF V.M. AND OTHERS v. BELGIUM,2,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF VOLOVOD v. UKRAINE,2,no_violation,4.1,True,0,10,"[1, 5, 5, 5, 5, 5, 1, 5, 5, 4]"
CASE OF MASLÁK AND OTHERS v. SLOVAKIA,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BEKERMAN v. LIECHTENSTEIN,6,violation,1.2,True,1,10,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SATAKUNNAN MARKKINAPORSSI OY AND SATAMEDIA OY v. FINLAND,10,no_violation,4.5,True,0,10,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 1]"
CASE OF CATALINA FILIP v. ROMANIA,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BOTEZATU v. THE REPUBLIC OF MOLDOVA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF VÉKONY v. HUNGARY,P1-1,violation,4.2,False,0,10,"[5, 4, 4, 4, 5, 5, 4, 1, 5, 5]"
CASE OF BIMURADOVA v. RUSSIA,3,no_violation,1.7,False,1,10,"[1, 2, 1, 3, 1, 5, 1, 1, 1, 1]"
CASE OF M.A. v. AUSTRIA,8,violation,1.9,True,1,10,"[4, 1, 2, 1, 3, 4, 1, 1, 1, 1]"
CASE OF R.B.A.B. AND OTHERS v. THE NETHERLANDS,3,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF RUBAN v. UKRAINE,7,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF MANUCHARYAN v. ARMENIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KALDA v. ESTONIA,41,violation,2.2,True,0,10,"[1, 5, 1, 1, 1, 1, 1, 1, 5, 5]"
CASE OF EL GHATET v. SWITZERLAND,8,violation,1.3,True,0,10,"[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF HALIMI AND OTHERS v. ALBANIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.K. v. LIECHTENSTEIN (No. 2),6,violation,1.4,True,1,10,"[1, 1, 1, 3, 2, 1, 1, 1, 1, 2]"
CASE OF AL-DULIMI AND MONTANA MANAGEMENT INC. v. SWITZERLAND,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MIKHNO v. UKRAINE,2,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"CASE OF SULEJMANI v. ""THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA""",P1-1,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF OTGON v. THE REPUBLIC OF MOLDOVA,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MILOJEVIĆ AND OTHERS v. SERBIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SVITLANA ATAMANYUK AND OTHERS v. UKRAINE,2,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF NAKU v. LITHUANIA AND SWEDEN,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ADAM v. SLOVAKIA,3,no_violation,1.3,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 1]"
CASE OF ÖZÇELİK v. THE NETHERLANDS,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ŽEKONIENĖ v. LITHUANIA,5,no_violation,1.9,False,0,10,"[2, 1, 2, 4, 1, 4, 1, 2, 1, 1]"
CASE OF MOOG v. GERMANY,8,no_violation,2.3,False,0,10,"[2, 2, 1, 5, 1, 1, 1, 1, 5, 4]"
CASE OF GALAIDA AND COPOSCIU v. THE REPUBLIC OF MOLDOVA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SAGVOLDEN v. NORWAY,6,no_violation,4.9,True,0,10,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF TCHANKOTADZE v. GEORGIA,6,violation,1.9,True,0,10,"[2, 1, 1, 1, 1, 1, 4, 2, 4, 2]"
CASE OF WENNER v. GERMANY,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF JOHANSEN v. GERMANY,6,no_violation,2.5,False,1,10,"[2, 2, 4, 2, 2, 2, 2, 4, 2, 3]"
CASE OF QERIMI AND CANAJ v. ALBANIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF LINDSTRAND PARTNERS ADVOKATBYRÅ AB v. SWEDEN,13,violation,3.0,False,1,10,"[1, 5, 5, 5, 2, 5, 3, 1, 1, 2]"
CASE OF ABDI MAHAMUD v. MALTA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SVYSTORUK v. UKRAINE,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MEIER v. SWITZERLAND,4,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF KLEUTIN v. UKRAINE,3,no_violation,1.5,False,0,10,"[1, 1, 5, 1, 1, 1, 2, 1, 1, 1]"
CASE OF VUKOTA-BOJIC v. SWITZERLAND,6,no_violation,4.1,True,0,10,"[1, 5, 1, 5, 5, 5, 5, 5, 5, 4]"
CASE OF GEOTECH KANCEV GMBH v. GERMANY,P1-1,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF M.R.A. AND OTHERS v. THE NETHERLANDS,3,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF COLLOREDO MANNSFELD v. THE CZECH REPUBLIC,6,violation,1.1,True,0,10,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]"
CASE OF BALAJEVS v. LATVIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF VAŠČENKOVS v. LATVIA,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF CUNHA MARTINS DA SILVA COUTO v. PORTUGAL,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SAGVOLDEN v. NORWAY,8,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF MORARI v. THE REPUBLIC OF MOLDOVA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TOPALLAJ v. ALBANIA,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF B.A.C. v. GREECE [Extracts],13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SINDELY v. HUNGARY,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF JOVANOVIĆ v. SERBIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF PUGŽLYS v. POLAND,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MIHHAILOV v. ESTONIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.K. v. LIECHTENSTEIN (No. 2),13,violation,3.2,False,1,10,"[4, 1, 4, 4, 4, 2, 2, 4, 3, 4]"
CASE OF PAPOSHVILI v. BELGIUM,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ARMANI DA SILVA v. THE UNITED KINGDOM,2,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF ŠILOVIĆ v. SERBIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GORYAYEVA v. UKRAINE,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KULYK v. UKRAINE,34,no_violation,2.8,False,1,10,"[2, 2, 4, 4, 2, 3, 1, 5, 1, 4]"
CASE OF SALIKHOVA AND MAGOMEDOVA v. RUSSIA,2,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SOUSA GOUCHA v. PORTUGAL,14,no_violation,4.9,True,0,10,"[5, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF PETSCHULIES v. GERMANY,5,no_violation,3.9,True,0,10,"[5, 1, 2, 5, 1, 5, 5, 5, 5, 5]"
CASE OF GUK v. UKRAINE,34,no_violation,3.8,True,2,10,"[4, 4, 5, 2, 5, 3, 5, 5, 3, 2]"
CASE OF KIRIL ZLATKOV NIKOLOV v. FRANCE,5,no_violation,4.0,True,2,10,"[3, 5, 5, 5, 5, 3, 5, 4, 1, 4]"
CASE OF CANO MOYA v. SPAIN,41,violation,3.4,False,0,10,"[5, 5, 1, 5, 4, 5, 2, 1, 1, 5]"
CASE OF M.R.A. AND OTHERS v. THE NETHERLANDS,13,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF SETON v. THE UNITED KINGDOM,6,no_violation,4.1,True,0,10,"[4, 4, 4, 5, 4, 4, 4, 4, 4, 4]"
CASE OF HALIMI AND OTHERS v. ALBANIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GYULEVA v. BULGARIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MENÉNDEZ GARCÍA AND ÁLVAREZ GONZÁLEZ v. SPAIN,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF FÜRST-PFEIFER v. AUSTRIA,8,no_violation,4.9,True,0,10,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF KRAHULEC v. SLOVAKIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TUCHIN AND TUCHINA v. UKRAINE,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF SOARES v. PORTUGAL,10,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF BĂRBULESCU v. ROMANIA,8,no_violation,2.7,False,0,10,"[1, 1, 5, 5, 1, 4, 1, 1, 4, 4]"
CASE OF NAIT-LIMAN v. SWITZERLAND,6,no_violation,3.2,True,0,10,"[4, 2, 5, 5, 2, 2, 1, 5, 5, 1]"
CASE OF E.S. v. ROMANIA AND BULGARIA,8,violation,1.6,True,1,10,"[1, 1, 1, 1, 4, 3, 2, 1, 1, 1]"
CASE OF JURIŠIĆ v. CROATIA (No. 2),8,no_violation,3.4,True,0,10,"[1, 5, 5, 1, 5, 5, 5, 5, 1, 1]"
CASE OF NADDUR v. THE REPUBLIC OF MOLDOVA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A.L. AND OTHERS v. NORWAY,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF CHAKVETADZE v. GEORGIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF VOOL AND TOOMIK v. ESTONIA,14,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF DRELON v. FRANCE,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GHERARDI MARTIRI v. SAN MARINO,6,violation,1.4,True,0,10,"[1, 2, 4, 1, 1, 1, 1, 1, 1, 1]"
CASE OF THEO NATIONAL CONSTRUCT S.R.L. v. THE REPUBLIC OF MOLDOVA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ALLELEH AND OTHERS v. NORWAY,8,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF HRNČIĆ v. CROATIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF VLASENKO v. UKRAINE,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ILYIN AND OTHERS v. UKRAINE,9,no_violation,4.5,True,0,10,"[5, 5, 5, 5, 5, 5, 1, 4, 5, 5]"
CASE OF MICKOVSKI v. NORTH MACEDONIA,P1-1,no_violation,4.3,True,1,10,"[5, 5, 1, 5, 5, 3, 5, 5, 4, 5]"
CASE OF P.H. v. SLOVAKIA,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF PERSPEKTYVNYY v. UKRAINE,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF COMMUNAUTÉ GENEVOISE D'ACTION SYNDICALE (CGAS) v. SWITZERLAND,11,violation,1.2,True,1,10,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]"
CASE OF COSOVAN v. THE REPUBLIC OF MOLDOVA,5,violation,1.1,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]"
CASE OF DE LEGÉ v. THE NETHERLANDS,6,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF FOUTAS ARISTIDOU v. CYPRUS,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GERASYUTIN AND OTHERS v. UKRAINE,13,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KRYUK v. UKRAINE,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF DAHMAN BENDHIMAN v. SPAIN,6,no_violation,4.3,True,0,10,"[4, 5, 5, 1, 4, 4, 5, 5, 5, 5]"
CASE OF SUSLOV v. UKRAINE,34,violation,1.7,True,0,10,"[1, 2, 1, 1, 1, 2, 5, 2, 1, 1]"
CASE OF GHERARDI MARTIRI v. SAN MARINO,P1-1,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF LUKOŠIN v. LITHUANIA,3,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ELMAZOVA AND OTHERS v. NORTH MACEDONIA,14,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BJARKI H. DIEGO v. ICELAND,6,no_violation,1.1,False,0,10,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
"CASE OF FU QUAN, S.R.O. v. THE CZECH REPUBLIC",P1-1,violation,1.2,True,0,10,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]"
CASE OF E.M. AND OTHERS v. NORWAY,8,no_violation,4.6,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
CASE OF PEJŘILOVÁ v. THE CZECH REPUBLIC,8,no_violation,4.9,True,0,10,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF BARTUS AND OTHERS v. HUNGARY,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF FERHATOVIĆ v. SLOVENIA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MARCINKEVIČIUS v. LITHUANIA,10,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF LINGS v. DENMARK,10,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF MUHAMMAD v. SPAIN,14,no_violation,4.5,True,1,10,"[5, 3, 5, 5, 4, 5, 4, 5, 5, 4]"
CASE OF FISCHER v. THE CZECH REPUBLIC,6,no_violation,3.4,True,0,10,"[1, 2, 4, 1, 5, 5, 5, 5, 1, 5]"
CASE OF D.S. AND OTHERS v. HUNGARY,5,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF A AND B v. GEORGIA,14,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF P.C. v. IRELAND,14,no_violation,5.0,True,0,10,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
CASE OF VEGOTEX INTERNATIONAL S.A. v. BELGIUM,41,violation,2.7,True,0,10,"[1, 1, 5, 5, 1, 1, 2, 1, 5, 5]"
CASE OF DOLENC v. SLOVENIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF KHUREN-OOL AND OTHERS v. RUSSIA,8,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF RAZGON AND OTHERS v. RUSSIA,5,violation,1.5,True,0,10,"[1, 1, 1, 1, 1, 1, 2, 5, 1, 1]"
CASE OF HOVHANNISYAN AND NAZARYAN v. ARMENIA,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GLOVELI v. GEORGIA,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF COMMUNAUTÉ GENEVOISE D'ACTION SYNDICALE (CGAS) v. SWITZERLAND,41,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TETİK AND OTHERS v. TURKEY,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ANATOLIY YEREMENKO v. UKRAINE,10,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MARINA AUCANADA GROUP S.L. v. SPAIN,6,no_violation,4.4,True,0,10,"[5, 5, 4, 5, 5, 5, 5, 1, 5, 4]"
CASE OF NADTOCHIY v. UKRAINE,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF M.T. AND OTHERS v. SWEDEN,14,no_violation,4.6,True,0,10,"[5, 5, 5, 4, 5, 5, 4, 5, 4, 4]"
CASE OF RADMILLI v. MALTA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF BOGUTA AND TERESHCHENKO v. UKRAINE,2,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF TB INŽINJERING D.O.O. v. BOSNIA AND HERZEGOVINA,P1-1,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF GOULANDRIS AND VARDINOGIANNI v. GREECE,P7-4,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF ATRISTAIN GOROSABEL v. SPAIN,6,violation,1.0,True,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
CASE OF MORTIER v. BELGIUM,2,no_violation,1.0,False,0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
